,id,title,body,tags
384,70184503,How to find out the square sequence in the number string?,"How to find out sequence of square patterns in the number string and eliminate it?
Example,
Input: 1232416256789
Output: 12378 find out sequence of square patterns in the number string and eliminate it?
Example,
Input: 1232416256789
Output: 12378o find out sequence of square patterns in the number string and eliminate it?
Example,
Input: 1232416256789
Output: 12378 find out sequence of square patterns in the number string and eliminate it?
Example,
Input: 1232416256789
Output: 123789",google-bigquery
385,70074673,Is it possible to joining multiple row,"I am looking for a way to join two rows with same value (promo code in my case). So for example, I have a table:

and I want the result like:
<pre><code>ID PROMO_CODE  PROMO_NAME_ENG  PROMO_NAME_ESP  DESCRIPTION_ENG   DESCRIPTION_ESP
1  PC123       ABC             CBA             Desc in English   Desc in Español
</code></pre>
Any help will be appreciate",postgresql
386,70306434,PostgresSQL Join Into existing table,"before I ask this question I want to lead with full disclosure that this is for a class project so I am not looking for an answer just some guidance on what could be wrong and where to look. I need to create a table and then add data from two other tables. I can create the table, add the initial data but when attempting to add data from another table based on a primary key I get a successful execution message but either nothing happens or all fields are NULL. I am trying to pull data from 2 specific columns we can call t2.c1 and t2.c2 into table 1, Any guidance would be appreciated.
Here is an example of the code I am executing
<pre class=""lang-sql prettyprint-override""></pre>
If I remove the INSERT INTO command I receive the correct information but it is not added to the table, which I need to do for this task
If I remove the INSERT INTO command I receive the correct information but it is not added to the table, which I need to do for this task.",postgresql
387,70341189,select columns sql,"Im new using sql.
How should i say to sql extract only columns timestamp with zone. Like i did below for my two columns manually.
--query--

Thank you in advance,",sql|postgresql
388,70029590,Add information to one table from table contains duplicates,"I have the following table:
In Table_1, (ID, Name) pairs can repeat and have any combination<br />
Table_1:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>ID</th>
<th>Name</th>
<th>Value1</th>
<th>Value2</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>John</td>
<td>34</td>
<td>45</td>
</tr>
<tr>
<td>1</td>
<td>John</td>
<td>15</td>
<td>78</td>
</tr>
<tr>
<td>2</td>
<td>Randy</td>
<td>67</td>
<td>12</td>
</tr>
<tr>
<td>2</td>
<td>Randy</td>
<td>40</td>
<td>46</td>
</tr>
<tr>
<td>1</td>
<td>Randy</td>
<td>23</td>
<td>85</td>
</tr>
<tr>
<td>2</td>
<td>Holmes</td>
<td>10</td>
<td>100</td>
</tr>
</tbody>
</table>
</div>
I want to find all information for all unique pairs. So the output should be:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>ID</th>
<th>Name</th>
<th>Value1</th>
<th>Value2</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>John</td>
<td>34</td>
<td>45</td>
</tr>
<tr>
<td>2</td>
<td>Randy</td>
<td>67</td>
<td>12</td>
</tr>
<tr>
<td>1</td>
<td>Randy</td>
<td>23</td>
<td>85</td>
</tr>
<tr>
<td>2</td>
<td>Holmes</td>
<td>10</td>
<td>100</td>
</tr>
</tbody>
</table>
</div>
When I do  I get the unique pairs correctly. But how do I add value1, value2 columns to this. Because adding value1, value2 causes the pairs to repeate the following table:
In Table_1, (ID, Name) pairs can repeat and have any combination<br />
Table_1:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>ID</th>
<th>Name</th>
<th>Value1</th>
<th>Value2</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>John</td>
<td>34</td>
<td>45</td>
</tr>
<tr>
<td>1</td>
<td>John</td>
<td>15</td>
<td>78</td>
</tr>
<tr>
<td>2</td>
<td>Randy</td>
<td>67</td>
<td>12</td>
</tr>
<tr>
<td>2</td>
<td>Randy</td>
<td>40</td>
<td>46</td>
</tr>
<tr>
<td>1</td>
<td>Randy</td>
<td>23</td>
<td>85</td>
</tr>
<tr>
<td>2</td>
<td>Holmes</td>
<td>10</td>
<td>100</td>
</tr>
</tbody>
</table>
</div>
I want to find all information for all unique pairs. So the output should be:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>ID</th>
<th>Name</th>
<th>Value1</th>
<th>Value2</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>John</td>
<td>34</td>
<td>45</td>
</tr>
<tr>
<td>2</td>
<td>Randy</td>
<td>67</td>
<td>12</td>
</tr>
<tr>
<td>1</td>
<td>Randy</td>
<td>23</td>
<td>85</td>
</tr>
<tr>
<td>2</td>
<td>Holmes</td>
<td>10</td>
<td>100</td>
</tr>
</tbody>
</table>
</div>
When I do  I get the unique pairs correctly. But how do I add value1, value2 columns to this. Because adding value1, value2 causes the pairs to repeat.",sql|postgresql
389,70157937,Can't set value to column conditionally,"The following code throws a  error even though I check for that case in <code>x != N</code>

also tried this, same error:
<pre><code>DO $$
DECLARE N integer;
BEGIN
    select count(*) from mytable INTO N;
    UPDATE words
    SET measure = 1 + log((N-x)/x)
    WHERE x &lt;&gt; N;   
END $$; 
</code></pre>",sql|postgresql
390,70203285,PSQL - Aggregating Sales Data by Timeframe,"I'm trying to figure out a better way to write my scripts. Lately, I have found myself relying on Left Joins to accomplish a lot of what I need and I'm wondering if there is a better way to be writing my scripts.
Below is a quick example of what I have been trying, let me know what you think.
",sql|postgresql
391,70162398,MySQL can't get data between 2 dates,"I have a mysql view in the database for this query. The column that the date field is in is set to a varchar type.
The dates range from 01/13/2021 - 09/18/2021.
%VAR2% = 01/01/2020
I also set %VAR2% to other dates, but the current one that is not working for me is 11/28/2020. It is returning a no values at all.
I have tried numerous ways to set t1.procedureDate, %VAR2%, &amp; %CURRENT_DATE% to be dates in mysql, but nothing works when I put those in and the values stay the same as when the table first gets loaded. Any ideas on how I could make this work?
The following query is the one that I am using to get data based upon the specified date range.
",mysql
392,70226504,join delivered table with itself,"There are such tables

and a query
<pre><code>select * 
from 
  (select distinct aid as id 
     from b
  ) as t
left join a using(id)
</code></pre>
The result is
<pre><code>id  pid
1   (null)
2   1
3   5
</code></pre>
I want to remove records which pid are present in the table t as id. In the case - the record with id 2
I tried to use
<pre><code>where not exists (select id from t where t.id = a.pid)
</code></pre>
and
<pre><code>left join t t2 on t2.id = a.pid
</code></pre>
but in both cases get error 1146 - Table does not exist because t is delivered table
Hope to do that in one query. Any help would be appreciated
<a href=""http://sqlfiddle.com/#!9/9bf8666/7"" rel=""nofollow noreferrer"">sqlfiddle</a>",mysql
393,70217992,How to convert string to date and calculate using mysql,"I have a column that storage the year and month like this

The format is YYYYMM
I need to convert the two columns in date and get the difference in months between 'start' and 'end' columns",mysql
394,70146386,mysql lowest score formula by number of vulnerabilities and severity levels,"I'm trying to find a formula that would identify the least vulnerable teams based on number of vulnerabilities found and severity levels.
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th style=""text-align: left;"">address</th>
<th style=""text-align: center;"">critical</th>
<th style=""text-align: center;"">medium</th>
<th style=""text-align: right;"">low</th>
</tr>
</thead>
<tbody>
<tr>
<td style=""text-align: left;"">siteA</td>
<td style=""text-align: center;"">3</td>
<td style=""text-align: center;"">1</td>
<td style=""text-align: right;"">13</td>
</tr>
<tr>
<td style=""text-align: left;"">siteB</td>
<td style=""text-align: center;"">1</td>
<td style=""text-align: center;"">2</td>
<td style=""text-align: right;"">5</td>
</tr>
<tr>
<td style=""text-align: left;"">siteC</td>
<td style=""text-align: center;"">0</td>
<td style=""text-align: center;"">5</td>
<td style=""text-align: right;"">12</td>
</tr>
<tr>
<td style=""text-align: left;"">siteD</td>
<td style=""text-align: center;"">5</td>
<td style=""text-align: center;"">2</td>
<td style=""text-align: right;"">10</td>
</tr>
<tr>
<td style=""text-align: left;"">siteE</td>
<td style=""text-align: center;"">2</td>
<td style=""text-align: center;"">0</td>
<td style=""text-align: right;"">8</td>
</tr>
</tbody>
</table>
</div>

The MySQL syntax above was used to get the most vulnerable teams.
Now, I want to opposite, I would like to display the LEAST vulnerable teams.
<ol>
<li>Teams having 0 Critical and 0 Medium will be at the top.</li>
<li>Teams having the lowest Medium and Low will be next</li>
<li>etc...</li>
</ol>
Any starting pointer would be great and appreciated",mysql
395,70159378,Why doesn't this query to show employees that aren't managers work?,"Wrote this MySQL query to show all employees that aren't managers:

but it shows no results. What could be the problem?
This is the table.
<pre><code>CREATE TABLE emp (
  empno int NOT NULL default 0000,
  ename char(10) default NULL,
  job char(9) default NULL,
  mgr int default NULL,
  hiredate datetime default NULL,
  sal double default NULL,
  comm double default NULL,
  deptno int default NULL,
  PRIMARY KEY (empno)
);
</code></pre>",mysql
396,70112352,"How can I store a sql query into a variable, not the result?","Hello I am doing a script that needs to consult the results of another query Q1, this Q1 is used in a lot of other queries for example

The problem is that Q1 can change a lot, so I want to store it in a SQL variable in order to avoid changing three times instead of one.
Is this possible?
How can I do this?
Thanks",mysql
397,70176880,How to summarize the inserted amount of two different queries in a single transaction?,"When performing two consecutive insert query statements in a single transaction like:

The total amount of affected rows is 200 rows (of the last INSERT statement: &quot;MyTable2&quot;), I was wondering <strong>how to make it to return 300 rows</strong> as the sum of both INSERT statements?",sql|postgresql
398,70344348,Count a row's appearance in foreign keys on another table as a generated column?,"I have two tables, <em>buildings</em> and <em>reports</em>. a row in <em>reports</em> has one relationship to a row in <em>buildings</em> but <em>buildings</em> can have many reports.
I have aa query that returns a table of building id as well as how many reports are related to it:

Result:
<pre><code>___________________
|bin |report_count|
-------------------
|1001|           3|
-------------------
</code></pre>
I would like to have this column showing me the report count within my <em>buildings</em> table.
Something like this: ( doesn't work )
<pre><code>ALTER TABLE buildings ADD report_count int not null GENERATED ALWAYS AS ( fk_bin, COUNT(fk_bin) AS report_count FROM fisp_filings GROUP BY fk_bin ) A ON buildings.bin = A.fk_bin ) STORED;
</code></pre>
Is it possible to have this count on my table without creating a view?",sql|postgresql
399,70113823,PostgreSQL - SQL function to loop through all months of the year and pull 10 random records from each,"I am attempting to pull 10 random records from each month of this year using this query here but I get an error &quot;ERROR: relation &quot;c1&quot; does not exist
&quot;
Not sure where I'm going wrong - I think it may be I'm using Mysql syntax instead, but how do I resolve this?
My desired output is like this
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>Month</th>
<th>Another header</th>
</tr>
</thead>
<tbody>
<tr>
<td>2021-01</td>
<td>random email   1</td>
</tr>
<tr>
<td>2021-01</td>
<td>random email 2</td>
</tr>
</tbody>
</table>
</div>
total of ten random emails from January, then ten more for each month this year (til November of course as Dec yet to happen)..
",postgresql
400,70231538,remove duplicate description in group by with rollup in mysql,"I want to achieve what is in the image attached. The duplicated names do not look good. For example, there are many year 2000, I only need the top one. I want to remove the other year 2000. How can I do it?
<a href=""https://i.stack.imgur.com/SPA0V.png"" rel=""nofollow noreferrer"">Click here to see image</a>
",mysql
401,70093475,Postgresql right join with USING shows very slow execution,"I have a select:

So I have a table with t4 (with indexes on a,b,c) without 1 column for left join with other tables. If I use left join then I see nested loop for 40 sec. If I omit the whole table t4 total execution time is around 3 sec., with right join USING total time is 13 sec. I tried generating &quot;d&quot; column values - no good, falls into long nested loop with 40 sec execution. t4 with distinct on (a,b,c) - also no good. I also tried rewriting all &quot;on&quot; clauses for &quot;using&quot; - shows similar time.
Is there some better option or join strategy for this scenario? Maybe I am missing something?
Thanks",postgresql
402,70190577,is it possible to change column datatype to SET in mysql?,"i downloaded imdb database and while i was able to import it into mysql, i coulden't put the genre column datatype to &quot;SET&quot;, even tho imdb only has 21 genre's for movies, when i imported the data i set the genre data type to VARCHAR(255), and i can not change it to SET, is it possible?
here's what i tried:
ALTER TABLE movies
MODIFY genre SET('Drama', 'Comedy', 'Action', 'Crime', 'Romance', 'Thriller', 'Adventure', 'Horror', 'Mystery', 'Fantasy', 'Sci-Fi', 'Biography', 'Family', 'Animation', 'Music', 'History', 'War', 'Sport', 'Musical', 'Western', 'Film-Noir') NOT NULL;
and i get the error code 1265 &quot;Data truncated for column 'genre' at row 2&quot;, I'm guessing that's because row 2 has more than only one genre, but i thought that's the difference between ENUM data type in SET, am i missing somethingloaded imdb database and while i was able to import it into mysql, i coulden't put the genre column datatype to &quot;SET&quot;, even tho imdb only has 21 genre's for movies, when i imported the data i set the genre data type to VARCHAR(255), and i can not change it to SET, is it possible?
here's what i tried:
ALTER TABLE movies
MODIFY genre SET('Drama', 'Comedy', 'Action', 'Crime', 'Romance', 'Thriller', 'Adventure', 'Horror', 'Mystery', 'Fantasy', 'Sci-Fi', 'Biography', 'Family', 'Animation', 'Music', 'History', 'War', 'Sport', 'Musical', 'Western', 'Film-Noir') NOT NULL;
and i get the error code 1265 &quot;Data truncated for column 'genre' at row 2&quot;, I'm guessing that's because row 2 has more than only one genre, but i thought that's the difference between ENUM data type in SET, am i missing somethingnloaded imdb database and while i was able to import it into mysql, i coulden't put the genre column datatype to &quot;SET&quot;, even tho imdb only has 21 genre's for movies, when i imported the data i set the genre data type to VARCHAR(255), and i can not change it to SET, is it possible?
here's what i tried:
ALTER TABLE movies
MODIFY genre SET('Drama', 'Comedy', 'Action', 'Crime', 'Romance', 'Thriller', 'Adventure', 'Horror', 'Mystery', 'Fantasy', 'Sci-Fi', 'Biography', 'Family', 'Animation', 'Music', 'History', 'War', 'Sport', 'Musical', 'Western', 'Film-Noir') NOT NULL;
and i get the error code 1265 &quot;Data truncated for column 'genre' at row 2&quot;, I'm guessing that's because row 2 has more than only one genre, but i thought that's the difference between ENUM data type in SET, am i missing somethingloaded imdb database and while i was able to import it into mysql, i coulden't put the genre column datatype to &quot;SET&quot;, even tho imdb only has 21 genre's for movies, when i imported the data i set the genre data type to VARCHAR(255), and i can not change it to SET, is it possible?
here's what i tried:
ALTER TABLE movies
MODIFY genre SET('Drama', 'Comedy', 'Action', 'Crime', 'Romance', 'Thriller', 'Adventure', 'Horror', 'Mystery', 'Fantasy', 'Sci-Fi', 'Biography', 'Family', 'Animation', 'Music', 'History', 'War', 'Sport', 'Musical', 'Western', 'Film-Noir') NOT NULL;
and i get the error code 1265 &quot;Data truncated for column 'genre' at row 2&quot;, I'm guessing that's because row 2 has more than only one genre, but i thought that's the difference between ENUM data type in SET, am i missing something?",mysql
403,70336179,get time series in 4 days of interval,"I am generating one time-series from using the below query.

and it will give me output like below.
<pre><code>2020-12-14 00:00:00.000
2020-12-18 00:00:00.000
2020-12-22 00:00:00.000
2020-12-26 00:00:00.000
2020-12-30 00:00:00.000
2021-01-03 00:00:00.000
</code></pre>
but I need output like.
<pre><code>2020-12-16 00:00:00.000
2020-12-20 00:00:00.000
2020-12-24 00:00:00.000
2020-12-28 00:00:00.000
2020-01-01 00:00:00.000
2021-01-05 00:00:00.000
</code></pre>
currently, the time series days depend upon the timestamp that I pass. in above it gives me days like 14,18,22...but I want the days like 16,20,24. multiple of 4..days should not depend on the time I passed in query. I tried many things but not any success.",sql|postgresql
404,70032352,How to update a row to add a character to a column,"I am using PostgreSQL. I have a table, that has a column that I want to insert a character into.
For example, column  = <code>&quot;1121464146-1-1R&quot;</code>.  I would like to insert a <code>&quot;-&quot;</code> character before the <code>&quot;R&quot;</code>, so that it is <code>&quot;1121464146-1-1-R&quot;</code>.
I have the following incomplete SQL:
",sql|postgresql
405,70024795,How to get percentage based on columns,"so here is what I have:

I have a hired column which is boolean values, population which is either US or EU values.
Right now the freq divides the hired over the entire population which is like 5,000 values but I would like it to divide which are specifically US or EU values.
Can anyone help me with doing this? thanks
Example data:
<pre><code>create table hr
(
  candidate_id INTEGER PRIMARY KEY,         
  hired BOOLEAN NOT NULL,                
  population CHAR(2) NOT NULL            

);

INSERT INTO hr VALUES (1,FALSE,'US');
INSERT INTO hr VALUES (2,TRUE,'US');
INSERT INTO hr VALUES (3,FALSE,'EU');
INSERT INTO hr VALUES (4,TRUE,'EU');
INSERT INTO hr VALUES (5,FALSE,'US');
INSERT INTO hr VALUES (6,FALSE,'EU');
</code></pre>
instead of dividing by the entire population I just want by like total of EU or US values
so like True in EU is 1 but total for EU is 3 so 1/3 instead of 1/6
Sample output:
<pre><code>/* Result:
frequency | hired   |population|
----------+---------+----------+
0.33      |    True |       US |
0.66      |    False|       US |
0.33      |    True |       EU |
0.66      |    False|       EU |
*/

</code></pre>",sql|postgresql
406,70167127,MYSQL - Find rows that sums a searchable amount on a specific column,"I have the following records in a table:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>InvoiceNumber</th>
<th>Amount</th>
</tr>
</thead>
<tbody>
<tr>
<td>INV_1</td>
<td>135.88</td>
</tr>
<tr>
<td>INV_2</td>
<td>87.91</td>
</tr>
<tr>
<td>INV_3</td>
<td>99.99</td>
</tr>
<tr>
<td>INV_4</td>
<td>421.59</td>
</tr>
<tr>
<td>INV_5</td>
<td>39.22</td>
</tr>
</tbody>
</table>
</div>
Let's say i have an total of 596.69 which turns out to be the sum of rows 1, 4, and 5.
Is it possible to have a query that would scan all records of the Amount column and return the rows that sums the total of 596.69 the following records in a table:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>InvoiceNumber</th>
<th>Amount</th>
</tr>
</thead>
<tbody>
<tr>
<td>INV_1</td>
<td>135.88</td>
</tr>
<tr>
<td>INV_2</td>
<td>87.91</td>
</tr>
<tr>
<td>INV_3</td>
<td>99.99</td>
</tr>
<tr>
<td>INV_4</td>
<td>421.59</td>
</tr>
<tr>
<td>INV_5</td>
<td>39.22</td>
</tr>
</tbody>
</table>
</div>
Let's say i have an total of 596.69 which turns out to be the sum of rows 1, 4, and 5.
Is it possible to have a query that would scan all records of the Amount column and return the rows that sums the total of 596.69e the following records in a table:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>InvoiceNumber</th>
<th>Amount</th>
</tr>
</thead>
<tbody>
<tr>
<td>INV_1</td>
<td>135.88</td>
</tr>
<tr>
<td>INV_2</td>
<td>87.91</td>
</tr>
<tr>
<td>INV_3</td>
<td>99.99</td>
</tr>
<tr>
<td>INV_4</td>
<td>421.59</td>
</tr>
<tr>
<td>INV_5</td>
<td>39.22</td>
</tr>
</tbody>
</table>
</div>
Let's say i have an total of 596.69 which turns out to be the sum of rows 1, 4, and 5.
Is it possible to have a query that would scan all records of the Amount column and return the rows that sums the total of 596.69 the following records in a table:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>InvoiceNumber</th>
<th>Amount</th>
</tr>
</thead>
<tbody>
<tr>
<td>INV_1</td>
<td>135.88</td>
</tr>
<tr>
<td>INV_2</td>
<td>87.91</td>
</tr>
<tr>
<td>INV_3</td>
<td>99.99</td>
</tr>
<tr>
<td>INV_4</td>
<td>421.59</td>
</tr>
<tr>
<td>INV_5</td>
<td>39.22</td>
</tr>
</tbody>
</table>
</div>
Let's say i have an total of 596.69 which turns out to be the sum of rows 1, 4, and 5.
Is it possible to have a query that would scan all records of the Amount column and return the rows that sums the total of 596.69?",mysql
407,70048195,how to get column value based on previous two column values in postgresql,"Hi I am new to postgrasql. I am using postgreasql version 10.1. I have a requirement to get 'Total' column value based on
<ol>
<li>Total = previous row 'comp_year' + previous row 'Total'</li>
<li>Total is based on id, group, year.</li>
<li>I have nearly 2 million records.</li>
<li>Need to get the resultant data set in table</li>
</ol>
<a href=""https://i.stack.imgur.com/xg3oX.jpg"" rel=""nofollow noreferrer"">This is how my result should look like</a>
Below is my code its working but not able to display all the record in table grid.
Thanks in advance
",postgresql
408,70348494,MySQL - get youngest entry with group by / order by,"I have a simple table like this:

When I run this query:
<pre><code>SELECT
st.subscriptionId,
st.orderId,
st.created_at
FROM subscription_time st
WHERE
st.subscriptionId IN (6773)
GROUP BY st.subscriptionId
ORDER BY st.created_at DESC;
</code></pre>
I get this result:
<pre><code>| subscriptionId | orderId | created_at          |
|----------------|---------|---------------------|
|           6773 |  600715 | 2021-12-13 16:23:53 |
</code></pre>
I would suspect the entry with the <code>id=32247</code> and not the one with <code>id= 32245</code> ? Do I have to run it with a subquery?",mysql
409,70217950,Trying to get the count for the number of times an id shows up in different timeframes - Postgresql,"So i want to get the number of times an id shows up in different time frames. Here is the schema:

Here is where i am for now, but all this is doing is getting the full count for each id.
<pre><code>    select  industry_id
,       count(case when current_date &lt;= date then 1 else 0 end) as today 
,       count(case when current_date-1 &lt;= date and
                      date &lt; current_date then 1 else 0 end) as yesterday
,       count(case when current_date-4 &lt;= date and 
                      date &lt; current_date-1 then 1 else 0 end) as last3days
from    phone_clicks
group by
        industry_id
</code></pre>
This is returning me this:
<pre><code>industry_id today   yesterday   last3days
4             1        1            1
1             3        3            3
3             2        2            2
2             2        2            2
</code></pre>
Which is just the number of times the id shows up in the table at all each time. I want the number of times id 4 shows up today, yesterday and in the last 3 days. Should be 0 for today and yesterday",sql|postgresql
410,70265548,How to write array of one entity objects as a column into another entity in database schemas?,"In  portfolio can be multiple stocks, and stock can be in multiple portfolios, so I choose many-to-mane relation. But as I understand to get stocks from portfolio, it will be needed  to use join between portfolioId and stockId. So I've been thinking that it will be good to store a massive of stocks in portfolio. How can I do it or what is the best way to store all stocks in portfolio?
<a href=""https://i.stack.imgur.com/HTc6f.png"" rel=""nofollow noreferrer"">I have created such schema</a>
I am using postgresql. My code:
",sql|postgresql
411,70369722,UPDATE from join not returning expected results?,"I am creating a postgresql script that updates one product table based on another.
the first table, we'll call T1 contains the product code and some descriptive info.The product code is the key for this table:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>product_code</th>
<th>values</th>
</tr>
</thead>
<tbody>
<tr>
<td>abc123</td>
<td>34</td>
</tr>
<tr>
<td>abd124</td>
<td>42</td>
</tr>
</tbody>
</table>
</div>
The 2nd table contains products, along with dates that show the availability of these products.
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>product_code</th>
<th>begin_date</th>
<th>end_date</th>
</tr>
</thead>
<tbody>
<tr>
<td>abc123</td>
<td>1/1/2020</td>
<td>2/3/2021</td>
</tr>
<tr>
<td>abd124</td>
<td>12/1/2019</td>
<td>12/31/2021</td>
</tr>
<tr>
<td>xyz345</td>
<td>03/01/2019</td>
<td>NULL</td>
</tr>
</tbody>
</table>
</div>
I then used ALTER TABLE to add begin and end_date columns to the 1st table.
I then used an update statement:

This gives does not give the correct result. For me, it seems that a single pair of values was populated rather than the correct values from T2.
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>product_code</th>
<th>values</th>
<th>begin</th>
<th>end</th>
</tr>
</thead>
<tbody>
<tr>
<td>abc123</td>
<td>34</td>
<td>03/01/2019</td>
<td>NULL</td>
</tr>
<tr>
<td>abd124</td>
<td>42</td>
<td>03/01/2019</td>
<td>NULL</td>
</tr>
</tbody>
</table>
</div>
I really have no idea what could be causing this. I know that the values being inserted are coming from somewhere in T2. However, I cant see any logical reason that all of these values should be the same.",sql|postgresql
412,70130797,Group By Joined table,"My database contains 3 tables: Sku -&gt; Color -&gt; Product (screen)
<a href=""https://i.stack.imgur.com/100x6.png"" rel=""nofollow noreferrer"">enter image description here</a>
I have next query:

I need sort my products by Sku.price before Limit, Is there some way todo it? Or decompose query and get the same data?",sql|postgresql
413,70138649,There is a way to optimize this query?,"
Diagram :
<pre>
    https://cdn.discordapp.com/attachments/759558366887411773/914258487666692207/unknown.png
</pre>
Task: Write a query to show the last name, first name and date of birth of any instructor who has taught the same courses as &quot;Milmore&quot;. Exclude Milmore from the result.",sql|postgresql
414,70327354,Unable to create relationship 'FK_PATIENTS_VICTIMS',"MySQL says:
<blockquote>
the alter table statement conflicted with the FOREIGN KEY constraint &quot;FK_PATIENTS_VICTIMS&quot;. The conflict occurred in the database &quot; my_database&quot;, table &quot;dbo.victims&quot;, column &quot;victim_id'.
</blockquote>
I tried to alter the table by inputting;

Patients table
<pre><code>create table patients(
    victim_id int(4),
    blood_type varchar(4),
    vaccinations varchar(100),
    assigned_practitioner int(10),
    hospital_id int(10),
    insurance_id int(10),
    symptoms varchar(200); 
</code></pre>
Victims table
<pre><code>create table victims(
    victim_id int(4) primary key,
    first_name varchar(20),
    last_name varchar(20),
    sex char(1) constraint persons_sex_ck check(sex IN('F','M')),
    PHONE_NUMBER varchar(20),
    DOB varchar(13),
    address varchar(30),
    city varchar(20),
    zip int(5),
    state varchar(5)
);
</code></pre>",mysql
415,70264999,Cypher query - Only match on subset of nodes connected to one node,"How do I build an efficient cypher query to pull only 'City' and 'Age' connected to the 'Group'-labeled node? Thanks in advance
<a href=""https://i.stack.imgur.com/2Dczy.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/2Dczy.png"" alt=""enter image description here"" /></a>
I have tried this query so far:

This query gets me half way there. It returns the correct data but, in the table format the data is wrong. I want to include cases where there's additional Group node that is connected to City,Age,Name, and Race
The query should return in this format where each row is a distinct group:
<pre><code>Group1, City, Age
Group2, City, Age
</code></pre>",neo4j|cypher
416,70167210,copy tree structure in MySql and update ids,"I have below structure of tables
<ul>
<li>table_a
<ul>
<li>table_b
<ul>
<li>table_c</li>
</ul>
</li>
</ul>
</li>
</ul>
table_c has external keys in table_b and table_b in table_a, all tables has relation one to many (one parent)
all tables have columnt environment_id
I have to copy structure for 2 rows from table_a and past to the same table with other environment_id
if I run script

I will receive expected result for 1st table, but how to manage with rest?
I want to new rows from table_b point new rows from table_a, same with table_c and table_b.",mysql
