id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
502863,"PHP Exchange 2007 Server SMTP, NTLM Authentication Realm","<p>I am trying to connect to a hosted Exchange setup at sherweb.com via. PHP using SMTP w/ NTLM authentication.  When connecting I need to enter the NTLM Authentication Realm.</p>

<p>I am receiving the following error from the PHP script, ""The requested credential workstation is not defined""  I am using the SMTP class and SASL class from phpclasses.org for the NTLM authentication.</p>

<p>How do I find the NTLM Authentication Realm?  Tech. Support at sherweb.com is like talking to a brick wall, if it is not in their knowledge base then they don't have a clue.
<br/><br/></p>

<p><strong>UPDATE</strong></p>

<p>I understand I could use the Exchange 2007 Web Services however I tried some sample code regarding that and it seems the Exchange WDSL has errors.  Essentially I would prefer to use SMTP if possible via. the NTLM auth.</p>",,0,0,,2009. 2. 2 오전 11:07:11,,2013. 10. 23 오후 7:08:08,2013. 10. 23 오후 7:08:08,user2555451,,Luke,46304,,1,3,php|smtp|exchange-server|ntlm,2354
531712,Reading cookies using xcode on the iphone,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/532117/can-an-iphone-xcode-application-read-cookies-previously-stored-by-safari-mobile"">Can an iPhone xcode application read cookies previously stored by Safari Mobile?</a>  </p>
</blockquote>



<p>I'm trying to read cookies using an xcode application im writing for iphone and testing on the emulator. However when I run the code below the value stored in numcookies is 0. Cookies are allowed via iphone settings and I also used mobile safari to navigate to gmail, hotmail and other cookie setting sites to increase cookie count on emulator, but no luck.</p>

<p>Your thoughts are much appreciated, really hope Im not doing something real silly :( </p>

<pre><code>NSHTTPCookieStorage *jar = [NSHTTPCookieStorage sharedHTTPCookieStorage];
NSInteger numcookies  = [[jar cookies] count];
</code></pre>

<p>tony</p>",,0,0,,2009. 2. 10 오전 9:50:37,0,2012. 8. 20 오전 7:09:38,2017. 5. 23 오전 9:57:46,,-1,TonyNeallon,51630,,1,3,iphone|xcode|cookies|mobile-safari,5936
542662,How to roll back a previous version of a TFS project?,"<p>Somehow I checked in a version of a web project that deleted an entire folder (with subfolders and ASP.net files). I want those files back, I can sacrifice the latest check-in because I can easily replicate it again.</p>

<p>How do I tell the TF server to roll back to the version just before the current one?</p>",,0,1,,2009. 2. 12 오후 6:27:30,1,2020. 6. 9 오후 7:36:55,2020. 6. 9 오후 7:36:55,,10607772,,65691,,1,3,tfs,8123
543795,Vim SQLComplete OMNI completion in Windows,"<p>I've recently started using VIM (7.2) in Windows and have been trying to use the OMNI completion feature when editing SQL.</p>

<p>When at the start of a new line it appears to work fine. For example, if I am in insert mode and type: </p>

<pre><code>se &lt;C-C&gt;a 
</code></pre>

<p>then the word 'select' appears. If I then try and use OMNI completion on any other word on the same line then I get the 'Pattern not found' error.</p>

<p>I get the same error if, when on a new line, I type a space before typing the ' se'.</p>

<p>Is this the intended behavior? Or is there something I need to configure to make this work?</p>",,0,3,,2009. 2. 12 오후 10:33:16,,2010. 1. 14 오후 3:07:39,,,,Stefan,65782,,1,3,sql|vim|omnicomplete,1219
552983,Where do we instantiate view and presenter in Passive View on WinForm?,"<p>I am new to Passive view, I would like to know if we have master and detail form on WinForm application. So when the user clicks on master's button, it will shows the detail form. Where do we instantiate view and presenter? I don't think, we instantiate at code behind of form. But if we instantiate at presenter's method, it means we couple our presenter with form view. Is there any good examples or frameworks of Passive View for building WinForm application .Net?</p>",,0,0,,2009. 2. 16 오전 11:16:25,1,2012. 5. 4 오전 12:48:44,2012. 5. 4 오전 12:48:44,,356045,Samnang,35700,,1,3,.net|winforms|mvp,769
611581,Convert email address from X400 to SMTP,"<p>I'm trying to get the SMTP address from an X400 address in VB.Net.  If I bring up the Outlook properties for a user in our domain, and look at the ""Email Addresses"", I can see the SMTP address, but I need to get at it through code.  I tried inspecting the Address Book in OutlookSpy to see if I could come up with a property in the outlook object model that exposes it, but I'm coming up dry.  </p>

<p>For work reasons, I'm also not able to use Outlook Redemption, which seems like it might have a solution.</p>

<p>Any suggestions?</p>",,0,2,,2009. 3. 4 오후 5:17:14,,2019. 7. 10 오후 10:57:42,2019. 7. 10 오후 10:57:42,,397817,subrama6,30415,,1,3,vb.net|outlook,1607
633705,How-to disable right mouse click for Adobe Flex WebApp,"<p>Say, I've an Adobe Flex 3.0 WebUI App. I'd like to limit the user only to those operations that I programmed myself. As such, I'd like to disable right mouse click.</p>

<p>Is it at all possible? If so, how can this be done?</p>

<p>Thanks in advance.</p>",,0,0,,2009. 3. 11 오전 8:12:24,,2009. 3. 11 오전 8:25:00,2009. 3. 11 오전 8:22:42,Assaf,11208,Boris Liberman,69811,,1,3,flash|flex3,3862
633949,Sharepoint webpart connection breaks,"<p>I have a <code>webpart</code> with a <code>gridview</code>, and when I select a row on the grid.
The ID of the item contained in the row is sent to another <code>webpart</code> in a connection.
The other <code>webpart</code> then displays information based on the iD.</p>

<p>The receiving <code>webpart</code> is using a multiview to view different types of info.
What induces the error or malfunction is a <code>linkbutton</code> in one of the views in the multiview.</p>

<p>I have a form with a textbox, a button that says save, a <code>linkbutton</code> that says cancel (all it does is throws in a default value to the textbox and switches the <code>viewindex</code> back to the general info about the item.</p>

<p>For some reason, the <code>linkbutton</code> when pressed, kills my connection between the <code>webparts</code>.
And even selecting rows in the <code>gridview</code> won't solve the problem.</p>

<p>That was the most serious problem I have, also I have a problem where the receiving <code>webpart</code> is like one step behind just for one click, then it ""gets up to speed"".</p>

<p>Did anyone run into something similar before?</p>",,0,3,,2009. 3. 11 오전 10:11:44,,2020. 4. 28 오전 8:14:18,2020. 4. 28 오전 8:14:18,,2125010,Moulde,48211,,1,3,c#|sharepoint|web-parts,969
637532,Remoting Event Handling: Specifying an available range of listening ports,"<p>I have a client-server application that uses .NET remoting.</p>

<p>The server sends update event to the client via .NET events. (That was a big deal to get working, but it has been deployed for seven months without problems.)</p>

<p>To be able to listen to events, the client has to create a listening channel. My app.config file specifies port ""0"", meaning ""any available port"".</p>

<p>All good, but now the customer's network administrators are trying to tighten up the firewalls. They asked if we can use a fixed port. I replied that this would be possible, but then you wouldn't be able to have multiple clients running on the same machine. You also couldn't have multiple users using the application from the same Citrix server. (Please correct me if I'm wrong)</p>

<p>Now they are asking if I can specify a range of ports that the client application can pick from.</p>

<p>Does anyone know of a straightforward way to do this: make it so that the client creates a listening channel on the first available port within a range?</p>",,0,0,,2009. 3. 12 오전 6:00:41,1,2009. 3. 12 오전 7:42:08,2009. 3. 12 오전 7:42:08,Andrew Shepherd,25216,Andrew Shepherd,25216,,1,3,.net|remoting|port,361
645870,VS2008 setup project installing extra dependency files,"<p>In <code>VS2008</code> I have a setup project which installs the Primary Output of one app to the application folder, and the <code>Primary Output</code> of class library project into a subfolder of the application directory.</p>

<p>Both projects reference several third-party assemblies (some <code>DevExpress</code> <strong>UI</strong> controls).</p>

<p>When I install the application, the subfolder is successfully created and the class library assembly is correctly put there.  However, all the third-party assemblies are duplicated to this folder as well (they are in the main application folder <em>and</em> the subfolder).</p>

<p>One other completely bizarre behavior (IMO) is that if I delete the extra assemblies manually from the subfolder, then I run the executable in the app folder, the deleted assemblies get copied to the subfolder again.</p>

<p>I then modified the setup project to only install the class library assembly from its Debug folder (as opposed to the <code>Primary Output</code>).  When I install the app the <code>DevExpress</code> DLLs are <em>still</em> going to both folders.  (However, if I delete the extra assemblies and run the executable the extra dependencies do not reappear this time.)</p>

<p>What's going on here?  All I want is the class libraries I add to the <code>Setup Project</code> to appear in the subfolder, and the executable and all the dependencies to be in the Application folder.</p>

<p>Whats really driving me batty is I migrated this solution from <code>VS2005</code> and I never had this problem before.  Is there a setting in <code>VS2008</code> at that causes this?</p>",,0,0,,2009. 3. 14 오후 12:48:00,,2016. 4. 14 오후 7:09:26,2016. 4. 14 오후 7:09:26,,2410379,Sailing Judo,42620,,1,3,visual-studio|installation,985
646652,Getting pywin32 excelAddin.py working on Windows XP Microsoft Excel 2007,"<p>I'm trying to get a demo script on Windows XP for Microsoft Office Excel 2007 using python 2.5.4 with pywin32 from here: <a href=""https://sourceforge.net/projects/pywin32/"" rel=""nofollow noreferrer"">Python for Windows Extensions</a></p>

<p>Though the Com add-in registers itself successfully and is displayed in ""com add-ins"" list in Excel, it does not work. </p>

<p>Only error feedback I get is on the ""Load behavior"" line in excel's ""com add-ins"" dialog, says ""Not loaded. A <code>runtime</code> error occurred during the loading of the com add-in""</p>

<p>Does <code>excel</code> or `office, log anywhere on the system? How can I find out what goes wrong?</p>",,0,2,,2009. 3. 14 오후 8:22:30,,2019. 9. 17 오전 1:40:29,2019. 9. 17 오전 1:40:29,,7758804,,37491,,1,3,python|excel|windows-xp|add-in|pywin32,915
702257,Type 'Microsoft.SqlServer.Types.SqlHierarchyId' is not supported for identity members,<p>I'm getting the above exception while trying to read data from a table using Linq2Sql. Does anyone know what's happening here?</p>,,0,3,,2009. 3. 31 오후 5:54:55,,2010. 2. 18 오후 2:58:48,2009. 4. 15 오전 5:43:05,,14444,Dmitri Nesteruk,9476,,1,3,c#|sql|linq-to-sql|orm|hierarchyid,1944
705176,IIS OpenLDAP,<p>Is it possible (and how) to have IIS check users against an OpenLDAP server?</p>,,0,1,,2009. 4. 1 오후 12:01:36,,2009. 4. 1 오후 12:01:36,,,,manishwa,21011,,1,3,iis|openldap,704
713335,Is there any free to use XSD (DTD) for Rx documents (drug prescription),"<p>I'd like to explore and possibly use (reuse) open XML formats/schemes (DTD/XSD) for <strong>drug (medication) prescription documents</strong> (Rx) issued by medical doctors and later processed by licenced pharmacists and health insurance companies.</p>

<p>Is there any such freely XSD available and what I have to take care when considering and incorporating into health-care information system?</p>

<p>What international standards (ISO, ISO/IEC, EN) should be used to achieve the maximum level of <strong>interoperability</strong>?</p>",,0,4,,2009. 4. 3 오전 10:08:02,0,2020. 4. 28 오전 8:04:32,2020. 4. 28 오전 8:04:32,,2125010,M M,,,1,3,xsd|dtd,242
748701,Stuck with ILIDE,"<p>I'm trying desperately to find a (good, even any?) IDE for MSIL. (For that c : <a href=""https://stackoverflow.com/questions/640583/ide-for-msil"">IDE for MSIL</a>)</p>

<p>I thought I found one with ILIDE, but when debugging my code I always (it's not depending on the code) get : </p>

<blockquote>
  <p>SandDock]TD.SandDock.ControlLayoutSystem::OnMouseMove(System.Windows.Forms.MouseEventArgs</p>
</blockquote>

<p>When I don't use the mouse (since it's apparently triggered by e mouse-over)
I get : </p>

<p><code>System.NullReferenceException</code> from 'debugger 3' without any additional info.</p>

<p>Did anyone use the program (3.0) with more success?</p>",,0,0,,2009. 4. 14 오후 5:57:03,,2020. 4. 28 오전 7:54:11,2020. 4. 28 오전 7:54:11,,2125010,,86751,,1,3,ide|cil|ilide,387
779014,How can I highlight the search terms with DB2 Text Search in 9.5.2?,"<p>I have a working search query with the new Text Search functions in DB2 9.5.2:</p>
<pre><code>select * 
from prevue.mysearchabletable mst 
where contains(mst.searchabletext, 'porsche') = 1;
</code></pre>
<p>However, this only tells me which ones match, as well as what the score is (score function has been omitted for brevity).  Is there a way to use the text search in 9.5.2 to highlight search terms?</p>
<p>I know there were functions for this in the old Net Search Extender, but I haven't found equivalents (or a workaround) in the new text search system yet.</p>",,0,0,,2009. 4. 22 오후 8:19:43,0,2021. 1. 28 오전 4:11:56,2021. 1. 28 오전 4:11:56,,1367454,,1432,,1,3,sql|full-text-search|db2,221
784164,Which languages compile to CIL / MSIL,"<p>Most of the lists I have seen comprise:</p>

<ul>
<li>C#</li>
<li>VB.Net</li>
<li>Other .NET language</li>
</ul>

<p>What languages fall into the ""Other"" category?</p>

<p>I've come across:</p>

<ul>
<li>Delphi</li>
<li>C++</li>
<li>Cobol.Net </li>
<li>Chrome</li>
</ul>

<p>I'm sure there must be others?</p>",,0,2,,2009. 4. 24 오전 1:04:54,,2009. 4. 24 오전 2:48:32,2009. 4. 24 오전 2:48:32,,7831,,9922,,1,3,.net|compiler-construction|cil|managed-code,1045
814585,Are there any good tutorials for creating Graphviz Diagrams on the mac?,"<p>I am pretty interested in Graphviz after I could not find any other useful diagramming tool for the mac.</p>

<p>Are there any good tutorials for creating Graphviz Diagrams on the mac?</p>",,0,5,,2009. 5. 2 오전 10:10:54,3,2014. 3. 31 오후 9:09:17,2014. 3. 31 오후 9:09:17,,541136,,62553,,1,3,macos|visualization|graphviz|diagramming,5274
840765,Thumbnails from the Vimeo website harder than YouTube,"<p>Our website lets people add videos by submitting a URL - usually one from YouTube or Vimeo. I'd like to show thumbnails, when giving people a list of videos.</p>

<p>YouTube make this easy for me - just slap ""1.jpg"" on the end of the URL, and you've got your image.</p>

<p>Vimeo seem to want me to make a HTTP request, and extract the thumbnail URL from the XML they return - what? Who's got time for that?!!! Plus, I'd have to store these URLs too, I can't get them on the fly for a page that lists 20 videos.</p>

<p>Is there an easier way to get Vimeo thumbnails? I can't find one...</p>",,0,0,,2009. 5. 8 오후 4:45:33,0,2011. 6. 29 오전 7:08:08,,,,,11461,,1,3,video|youtube|thumbnails|vimeo,12205
841688,"Windows command line tool analagous to UN*X ""tail"" command?","<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/187587/looking-for-a-windows-equivalent-of-the-unix-tail-command"">Looking for a windows equivalent of the unix tail command</a>  </p>
</blockquote>



<p>The tail command on the DOS does not seem to be recognized on my XP. Any suggestions on printing last few lines on a very big log file on DOS.</p>

<p>Thanks
Arun</p>",,0,1,,2009. 5. 8 오후 8:40:03,0,2012. 9. 30 오후 11:35:08,2017. 5. 23 오전 9:57:41,anon,-1,,83776,,1,3,linux|shell|command-line|dos|error-log,6465
867465,Websphere configuration template,<p>Does anyone know if it is possible to export existing configuration of websphere application server 6.1 and import it to other instance of WAS ?</p>,,0,0,,2009. 5. 15 오전 7:54:23,,2011. 12. 21 오후 8:23:05,2011. 12. 21 오후 8:23:05,vather,142446,vather,,,1,3,websphere,1258
877727,Is there any way to bypass NS_ERROR_DOM_BAD_URI when cross site access is disabled?,"<p>I'm doing an XSS report for my university, and I'm doing some tests with calling external webpages using AJAX.</p>
<p>The code I'm using for this example is very simple, and one of my target case-studies is to be able to call an outside web-page via AJAX with cross site disabled.</p>
<h3>Note:</h3>
<p>I only plan to use this on FireFox, and I am not concerned about IE compatibility.</p>
<pre><code>&lt;script&gt;
    var xmlhttp=new XMLHttpRequest();
    xmlhttp.onreadystatechange=function(){
        if(xmlhttp.readyState==4)
        {
            alert(xmlhttp.responseText);
        }
    }
    xmlhttp.open(&quot;GET&quot;,&quot;http://example.com&quot;,true);
    xmlhttp.send(null);
&lt;/script&gt;
</code></pre>
<p>Now the problem here is that <em><strong>uncaught exception: Access to restricted URI denied (NS_ERROR_DOM_BAD_URI)</strong></em> is thrown. I've been searching around and the best piece of information I found to bypass this was using jquery with json, but that doesn't suit me, and another example was <a href=""http://khayyam.developpez.com/articles/web/ajax-cross-domain/"" rel=""nofollow noreferrer"">this one (in french)</a>.</p>
<p>Can anyone explain me how to do this? Or is it just unsolvable due to the <em>same origin policy</em>?</p>
<p><strong>Edit</strong>:</p>
<p>If anyone knows, how does Google post the values through Google analytics? Or this problem only happens for get and not for post? Some help would be nice.</p>",,0,0,,2009. 5. 18 오후 1:24:22,,2017. 9. 11 오후 12:19:39,2020. 6. 20 오전 9:12:55,,-1,,26004,,1,3,javascript|ajax|xss|same-origin-policy,14113
895047,How to list Context/Apartments for COM Object?,"<p>I am using the vs2008 debbuger for a C++ project that uses COM objects of a .NET assembly.</p>

<p>I am getting a <code>'DisconnectedContext'</code> message from the managed debugging assistant, but I can't figure out which of the pointers is holding a reference to a bad COM object.</p>

<p>Is it possible to keep track of the apartment/context in a thread with Visual Studio? Or can I at least get a hold on the Runtime Callable Wrapper created for each of my COM object?</p>",,0,0,,2009. 5. 21 오후 8:45:47,1,2017. 1. 1 오후 1:12:51,2017. 1. 1 오후 1:12:51,,597607,,55299,,1,3,c++|.net|debugging|com,181
949907,Error occurred while decoding OAEP padding,"<p>I am half way through my problem.. Please Help..</p>

<p>I have successfully encrypted the text using public key of digital signatures but while decrypting it, I am getting the error.</p>

<p><strong>Error occurred while decoding OAEP padding.</strong></p>

<p>My code is a follows.</p>

<pre><code>#region Test Encryption
public void a()
{
    using (var rsa = new RSACryptoServiceProvider())
    {
        // This String consists only Public Key Information 
        String publicKeyOnly = rsa.ToXmlString(false);

        // This String consists both Private/Public Key information 
        String publicPrivate = rsa.ToXmlString(true);
    }
}

//encrypt 
public byte[] b(String publicKeyOnly)
{
    byte[] encryptedData;

    using (var rsaPublicOnly = new RSACryptoServiceProvider())
    {
        rsaPublicOnly.FromXmlString(publicKeyOnly);
        encryptedData = rsaPublicOnly.Encrypt(
        Encoding.UTF8.GetBytes(""This String is to be Secured.""), true);
    }

    return encryptedData;
}

//Decrypt 
public String c(byte[] encryptedData)
{
    String decryptedPassword;

    using (var rsaPublicPrivate = new RSACryptoServiceProvider())
    {
        RSACryptoServiceProvider.UseMachineKeyStore = true;

        // Providing Private key information to RSA Object 
        rsaPublicPrivate.FromXmlString(_PrivateKeyXML);

        // Decrypting the encrypted data by using RSA object ""rsaPublicPrivate"" 
        decryptedPassword = rsaPublicPrivate.Decrypt(encryptedData, true).ToString();
    }

    return decryptedPassword;
}
#endregion
</code></pre>",,0,2,,2009. 6. 4 오전 11:13:10,0,2019. 7. 18 오후 2:05:19,2019. 7. 18 오후 2:05:19,,385873,,117256,,1,3,c#|security|encryption|digital-signature|rsacryptoserviceprovider,6283
955578,WCF logging using Logging Application Block,"<p>I have a WCF service which is secured with username and password (using SqlMembershipProvider). I'd like to log EVERY (succeeded and failed) login attempt to this service and save user credentials to the database using Logging Application Block. When I turn on WCF logging and trace it with Logging Application Block, i get something like this (about 100 of this logs for one login attempt):</p>

<pre><code>Timestamp: 6/5/2009 12:03:01 PM
Message: &lt;TraceRecord xmlns=""http://schemas.microsoft.com/2004/10/E2ETraceEvent/TraceRecord"" Severity=""Start""&gt;&lt;TraceIdentifier&gt;http://msdn.microsoft.com/en-US/library/System.ServiceModel.Diagnostics.ActivityBoundary.aspx&lt;/TraceIdentifier&gt;&lt;Description&gt;Activity boundary.&lt;/Description&gt;&lt;AppDomain&gt;IX.Services.Host.vshost.exe&lt;/AppDomain&gt;&lt;ExtendedData xmlns=""http://schemas.microsoft.com/2006/08/ServiceModel/DictionaryTraceRecord""&gt;&lt;ActivityName&gt;Execute 'Services.Contracts.ILoginService.Login'.&lt;/ActivityName&gt;&lt;ActivityType&gt;ExecuteUserCode&lt;/ActivityType&gt;&lt;/ExtendedData&gt;&lt;/TraceRecord&gt;
Category: System.ServiceModel
Priority: 2147483647
EventId: 131085
Severity: Start
Title:
Machine: PC204
Application Domain: Services.Host.vshost.exe
Process Id: 7864
Process Name: D:\..\Services.Host.vshost.exe
Win32 Thread Id: 6392
Thread Name: 
Extended Properties: TraceEventCache - System.Diagnostics.TraceEventCache
</code></pre>

<p>I cannot find any useful information from this logs (namely user credentials). So, my question is: how can i log user credentials from WCF services to the database using Logging Application Block?</p>

<p>Thanks in advance for your answer!</p>",,0,0,,2009. 6. 5 오후 12:18:22,1,2011. 4. 5 오후 10:53:44,2009. 11. 21 오전 1:57:34,,17651,user117933,,,1,3,wcf|logging|enterprise-library|wcf-security,1562
960749,Error Integrating PayPal into Lightbox,"<p>I am integrating a PayPal ""Add to Cart"" button into Lightbox 2.</p>

<p>With the help from some kind folks on this site, I was able to get the PayPal button implemented the way I wanted.</p>

<p>However, the problem I have now is, when you click the PayPal Add to Cart button, the PayPal shopping cart reports the following error:</p>

<blockquote>
  <p>PayPal cannot process this transaction because of a problem with the seller's website. Please contact the seller directly to resolve this problem.</p>
</blockquote>

<p>If I place the PayPal code directly in an HTML file, I don't get the error.</p>

<p>You can see a sample of this custom Add to Card button I implemented by clicking on the first (upper-left) photo on <a href=""http://lancemissionart.com/index.php?Page=gallery&amp;title=fof&amp;gallery=msd"" rel=""nofollow noreferrer"">this page</a>.</p>

<p>How can I solve this problem?</p>",,0,4,,2009. 6. 6 오후 10:57:34,,2017. 9. 19 오전 6:48:27,2017. 9. 19 오전 6:48:27,,1402846,,116142,,1,3,javascript|paypal|lightbox,2152
974514,IDE complains Config files referenced in ConfigSource attributes do not comply with DotNetConfig.xsd,"<p>I find configsource references in the .config-files to be very helpful. However, since these referenced config-files only contain fragments of the entire app.config hierarchy, the IDE complains. </p>

<p>In the app.config file:</p>

<pre><code>  &lt;configuration&gt;
    &lt;configSections&gt;
        &lt;section name=""customProfiles"" type=""SomeConfigClass, SomeAssembly""/&gt;
    &lt;/configSections&gt;
&lt;/configuration&gt;

(snip)

&lt;valveProfiles configSource=""Profiles.config"" /&gt;
</code></pre>

<p>in the Profiles.config:</p>

<pre><code>&lt;customProfiles&gt;
    &lt;curveProfile number=""-1"" name=""Cusom1"" /&gt;
&lt;/customProfiles&gt;
</code></pre>

<p>However, the IDE has associated <code>Profiles.Config</code> file with the <code>DotNetConfig.xsd</code> schema, which expects the ""customProfiles"" to be declared in the configSections element, which the Profiles.config file does not have.</p>

<p>I am not particularily bothered by this as it basically only affects intellisense and generates misleading tooltips when you point at the blue undersquiggle, but I was surprised that google came up absolutely empty on this. And no, it is not because I included the word ""undersquiggle"" in my search ;)</p>",,0,1,,2009. 6. 10 오전 9:17:00,3,2017. 2. 27 오후 1:30:08,2017. 2. 27 오후 1:30:08,,1928164,,80577,,1,3,c#|visual-studio-2008|xsd|app-config|configuration-files,414
975105,Stop disappearing ModalPopup panel (shown by ModalPopupExtender ) on changing text of a textbox (TextChanged event fired by AutoPostback),"<p>I have a html table inside of a panel control.
It will be shown by a ModalPopupExtender by clicking on a LinkButton.</p>

<p>inside of the panel, there is a textbox which its ""AutoPostBack"" property is Ture and when user enters a value in it, TextChanged event is fired but unfortunately, the panel also disapears.....</p>

<p>what's wrong?</p>",,0,0,,2009. 6. 10 오전 11:44:10,,2010. 9. 8 오전 10:15:09,,,,,61156,,1,3,modalpopupextender|autopostback,3706
989234,Is there anything like hpricot or beautiful soup for php?,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/292926/robust-mature-html-parser-for-php"">Robust, Mature HTML Parser for PHP</a>  </p>
</blockquote>

<p>I am looking for a good way to parse and modify html documents server side in php. Beautiful soup and hpricot look like very good tools but they are not available for php. Are there any good libraries that can do this in php? Tidy appears to be partially what I am looking for, but it doesn't look like you can use selectors, etc in tidy.</p>",,0,1,,2009. 6. 12 오후 9:49:44,,2009. 6. 12 오후 9:49:44,2017. 5. 23 오전 10:27:43,,-1,,98917,,1,3,php|html|parsing|beautifulsoup|hpricot,4396
990620,How to do black box testing?,"<p>Opposed to white-box / API testing, which is covered <a href=""https://stackoverflow.com/questions/990568/how-to-test-an-api"">here</a></p>

<p>There are many interviews, both for developers and qa, where you are asked to test smth out. A classic is to <strong>test the save dialog from notepad</strong>. </p>

<p>Here is a list of tests I can come up with, categorized and prioritized: </p>

<p>[functional, high] - dialog performs its use cases - comes up when the user does a ""save as"", the buttons on the left work, the file is saved with the given name and encoding, top buttons work, cancel button works.</p>

<hr>

<p>[functional, medium] - save to a Read Only medium - does a fair error pop up?</p>

<p>[functional, medium] - save an empty file</p>

<p>[functional, low] - save a file as .txt but delete the extension from the name</p>

<p>[functional, high] - make sure the dialog is modal</p>

<p>[functional, high] - make sure the dir navigation &amp; dir features work</p>

<p>[functional, high] - context menu options work</p>

<hr>

<p>[load, low] - navigate to a directory where there are a very large (aproaching the system limit) number of .txt files; save the file there</p>

<p>[load, low] - navigate to a directory with a large number of sub-directories. save the file there.</p>

<hr>

<p>[stress, low] - navigate to a directory with a maximum number of files allowed and try to save the file</p>

<p>[stress, low] - saturate the system with file handles (to simulate apps that have very rich interfaces or handle leaks, like Yahoo Messenger); does the dialog pop ?</p>

<p>[stress, medium] - try to save a files when there isn't space on the disk.</p>

<p>[stress, low] - check how deep the ""navigate to last folder"" button goes with this</p>

<p>[stress, low] - navigate to a directory with a very large number of directories</p>

<hr>

<p>[performance, low] - measure the time needed to display the dialog </p>

<p>[performance, low] - measure the resources used by the dialog (memory, window handles, I/O); make sure the resources are dealocated</p>

<hr>

<p>[accessibility, high] - is the dialog compatible with the accesability tools win provides? (magnifier, narrator); for example that the menu items scale well when choosing large fonts</p>

<p>[accessibility &amp; compatibility, medium] - is the dialog compatible with famous 3rd party programs that provide accessibility features?</p>

<hr>

<p>[localization, high] - the dialog works on other locales</p>

<p>[localization, high] - random inputs of UTF-8 and ANSII letters as the file name</p>

<p>[localization, medium] - right to left locales</p>

<hr>

<p>[compatibility] - make sure that the file saved can be opened by other editing tools, no matter what the encoding is</p>

<hr>

<p>[usability, high] - user is asked if he is sure he wants to overwrite a file</p>

<p>Can you add some more? Or comment on these ones?</p>",,0,1,,2009. 6. 13 오후 12:49:24,4,2009. 6. 13 오후 1:04:24,2017. 5. 23 오전 11:46:41,,-1,,21634,,1,3,testing|black-box,4100
992514,"Windows SDK ""Samples"" dir is missing","<p>I want to look at sample code for the Wlan API (<a href=""http://msdn.microsoft.com/en-us/library/aa816369(VS.85).aspx"" rel=""nofollow noreferrer"">MSDN link</a>).</p>

<p>But <code>C:\Program Files\Microsoft SDKs\Windows\&lt;version number&gt;\Samples\</code> doesn't exist for me. The only directories there are:</p>

<ul>
<li>bin</li>
<li>Bootstrapper</li>
<li>FXCop</li>
<li>Include</li>
<li>Lib</li>
</ul>

<p>I got my SDK (v7.0A) by installing the Visual Studio 2010 beta. OS is Windows Vista.</p>",,0,0,,2009. 6. 14 오전 9:28:39,,2009. 6. 14 오전 10:15:13,,,,,122687,,1,3,windows|sdk,2416
994855,Comparing dates,"<p>How do you compare the current date with another date? E.g, Date1 is <code>1-10-2008</code>, Date2 is <code>15-06-2009</code>. I want to know if Date1 is a future date or a past date.</p>",,0,0,,2009. 6. 15 오전 7:26:21,2,2011. 6. 11 오후 10:59:55,2011. 6. 11 오후 10:59:55,,603977,,108639,,1,3,objective-c|ios|cocoa-touch|date|date-comparison,13546
1058522,F1 help in XBAP,"<p>I understand Stack Overflow is the place for really specific questions that only a couple of people would be interested in so here goes...</p>

<p>I have an application which is deployed as an XBAP which contains some embedded WinForms popup modal dialogs - it's a combination of legacy code and some new stuff and we don't have time for a complete re-write.</p>

<p>We've got context-sensitive help throughout which all works fine with one exception. If the user is running on a virtual machine and hits F1 in one of the modal popups then the help keyword doesn't get passed to the help handler, which means they get the top level help topic instead of the correct context sensitive stuff.</p>

<p>Told you it was really specific. Anybody got any ideas for why this is happening and how to fix/workaround the problem?</p>

<p>Thanks,
John</p>",,0,0,,2009. 6. 29 오후 2:09:07,0,2009. 6. 29 오후 2:09:07,,,,,130473,,1,3,.net|vmware|virtual-machine|xbap,150
1065253,Postfix alias for all user names?,"<p>Is there something you can put in /etc/aliases that will make postfix send all mail to one user, no matter what the username?</p>",,0,1,,2009. 6. 30 오후 6:36:13,,2009. 6. 30 오후 6:55:05,,,,,1789888,,1,3,linux|unix|gnu|postfix-mta,5791
